scenario,scenario_label,roof_scenario,roof_label,depot_id,depot_name,grid_cap_kw,pv_cap_max_kwp,installed_pv_kwp,installed_bess_energy_kwh,installed_bess_power_kw,grid_energy_kwh,peak_grid_kw,bus_charge_kwh,unserved_kwh,pv_generation_kwh,pv_used_kwh,pv_curtailment_pct,bess_charge_kwh,bess_discharge_kwh,energy_cost_cop,co2_kg,objective_cop,termination_condition,solver,solver_manager,capacity_mode
S6,PV+BESS under tight grid connection,R4,"Depot plus nearby roofs, medium",PZ050,Usme II,3466.125,19412.891423495883,19412.891423495883,16329.075,5332.5,0.0,0.0,46654.5,0.0,71841.548251111,46654.5,35.05916682512684,0.0,0.0,0.0,0.0,21712557.99891494,optimal,appsi_highs,local,technical
S6,PV+BESS under tight grid connection,R4,"Depot plus nearby roofs, medium",PZ052,Perdomo,3422.25,88506.69713794823,88506.69713794823,14277.55,5265.0,0.0,0.0,74399.54605056488,0.0,327537.9238605632,74399.54605056488,77.28521168674267,0.0,0.0,0.0,0.0,78485093.23897508,optimal,appsi_highs,local,technical
S6,PV+BESS under tight grid connection,R5,Maximum technical roof sensitivity,PZ001,Las Mercedes,1404.0,132473.31964420393,132473.31964420393,8217.3,2160.0,0.0,0.0,38400.0,0.0,490245.79479619244,38400.0,92.16719441398496,0.0,0.0,0.0,0.0,112786081.30444556,optimal,appsi_highs,local,technical
S6,PV+BESS under tight grid connection,R5,Maximum technical roof sensitivity,PZ006,Perdomo I,219.375,541085.818270127,541085.818270127,1173.9,337.5,0.0,0.0,7500.0,0.0,2002403.561284898,7500.0,99.62545012678727,0.0,0.0,0.0,0.0,449867424.60137683,optimal,appsi_highs,local,technical
S6,PV+BESS under tight grid connection,R5,Maximum technical roof sensitivity,PZ039,El Refugio,1842.75,601641.0469773205,601641.0469773205,9707.25,2835.0,0.0,0.0,63000.0,0.0,2226501.1101827156,63000.0,97.17044830061505,0.0,0.0,0.0,0.0,503051170.256229,optimal,appsi_highs,local,technical
S6,PV+BESS under tight grid connection,R5,Maximum technical roof sensitivity,PZ040,Aeropuerto,1930.5,686081.6706431215,686081.6706431215,10134.6,2970.0,0.0,0.0,66000.0,0.0,2538991.6612862116,66000.0,97.40054286091805,0.0,0.0,0.0,0.0,573340331.1205328,optimal,appsi_highs,local,technical
S6,PV+BESS under tight grid connection,R5,Maximum technical roof sensitivity,PZ041,Usme,2018.25,32364.24182957695,32364.24182957695,11765.3375,3105.0,0.0,0.0,42935.647904057325,0.0,119770.78479901541,42935.647904057325,64.15181884621809,0.0,0.0,0.0,0.0,30812747.884185567,optimal,appsi_highs,local,technical
S6,PV+BESS under tight grid connection,R5,Maximum technical roof sensitivity,PZ047,Venecia,2588.625,331848.57081349957,331848.57081349957,12245.975,3982.5,0.0,0.0,70800.0,0.0,1228076.466924732,70800.0,94.23488667792057,0.0,0.0,0.0,0.0,279849060.6593235,optimal,appsi_highs,local,technical
S6,PV+BESS under tight grid connection,R5,Maximum technical roof sensitivity,PZ048,Venecia,3202.875,340962.32266664394,340962.32266664394,14570.15,4927.5,0.0,0.0,87600.0,0.0,1261803.8509203931,87600.0,93.05755803993607,0.0,0.0,0.0,0.0,288239333.18500394,optimal,appsi_highs,local,technical
S6,PV+BESS under tight grid connection,R5,Maximum technical roof sensitivity,PZ049,Escritorio IV,6120.0,332936.84770568216,332936.84770568216,13323.275,4522.5,0.0,0.0,80400.0,0.0,1232103.867848928,80400.0,93.4745761215435,0.0,0.0,0.0,0.0,281146394.12154204,optimal,appsi_highs,local,technical
S6,PV+BESS under tight grid connection,R5,Maximum technical roof sensitivity,PZ050,Usme II,3466.125,43143.00300092166,43143.00300092166,16329.075,5332.5,0.0,0.0,46654.5,0.0,159659.89116063307,46654.5,70.77882262047822,0.0,-2.2737367544323206e-13,0.0,0.0,41424804.10925876,optimal,appsi_highs,local,technical
S6,PV+BESS under tight grid connection,R5,Maximum technical roof sensitivity,PZ052,Perdomo,3422.25,395390.468579418,395390.468579418,14277.55,5265.0,0.0,0.0,93600.0,0.0,1463226.8221568395,93600.0,93.60317904355863,0.0,0.0,0.0,0.0,333408817.89939606,optimal,appsi_highs,local,technical
