scenario,scenario_label,roof_scenario,roof_label,depot_id,depot_name,grid_cap_kw,pv_cap_max_kwp,installed_pv_kwp,installed_bess_energy_kwh,installed_bess_power_kw,grid_energy_kwh,peak_grid_kw,bus_charge_kwh,unserved_kwh,pv_generation_kwh,pv_used_kwh,pv_curtailment_pct,bess_charge_kwh,bess_discharge_kwh,energy_cost_cop,co2_kg,objective_cop,termination_condition,solver,solver_manager,capacity_mode
S6,PV+BESS under tight grid connection,R1,"Internal depot roofs, conservative",PZ040,Aeropuerto,1930.5,116.76465644982248,0.0,-5.265495641843268e-12,-0.0,28956.0,1930.4000000000005,28955.999999999993,0.0,0.0,0.0,0.0,-4.0108267584353033e-13,-5.6843418860808015e-12,6242977.056743452,5125.2119999999995,8173377.05674345,optimal,appsi_highs,local,optimized
S6,PV+BESS under tight grid connection,R1,"Internal depot roofs, conservative",PZ041,Usme,2018.25,18.27096534361959,18.27096534361959,-6.222858485814772e-12,0.0,33547.63439294316,1973.3902584084258,33615.249999999985,0.0,67.61560705683107,67.61560705683107,0.0,0.0,-5.9117155615240335e-12,7428426.703649293,5937.9312875509395,9416994.37765274,optimal,appsi_highs,local,optimized
S6,PV+BESS under tight grid connection,R1,"Internal depot roofs, conservative",PZ047,Venecia,2588.625,0.0,0.0,-0.0,0.0,34988.5,2332.5666666666675,34988.5,0.0,0.0,0.0,0.0,-3.2195032522777287e-12,-6.826095244605283e-13,7543597.276898338,6192.9645,9876163.943565005,optimal,appsi_highs,local,optimized
S6,PV+BESS under tight grid connection,R1,"Internal depot roofs, conservative",PZ048,Venecia,3202.875,0.0,0.0,-0.0,0.0,41628.99999999999,2775.266666666668,41629.0,0.0,0.0,0.0,0.0,-2.2602705590015942e-12,2.889969744993929e-12,8975303.629478281,7368.332999999999,11750570.296144947,optimal,appsi_highs,local,optimized
S6,PV+BESS under tight grid connection,R1,"Internal depot roofs, conservative",PZ049,Escritorio IV,6120.0,0.0,0.0,0.0,0.0,38066.49999999999,2537.766666666667,38066.49999999999,0.0,0.0,0.0,0.0,0.0,0.0,8207220.8223001985,6737.770499999998,10744987.488966865,optimal,appsi_highs,local,optimized
S6,PV+BESS under tight grid connection,R1,"Internal depot roofs, conservative",PZ050,Usme II,3466.125,265.1990981766183,0.0,-1.6791496640752923e-11,-7.840819406488451e-13,46654.49999999998,3110.3000000000006,46654.49999999999,0.0,0.0,0.0,0.0,-1.318767317570746e-11,-1.1411447145797869e-11,10058812.44280416,8257.846499999996,13169112.442804152,optimal,appsi_highs,local,optimized
S6,PV+BESS under tight grid connection,R1,"Internal depot roofs, conservative",PZ052,Perdomo,3422.25,115.17133957979686,0.0,-0.0,0.0,40793.00000000001,2719.533333333334,40793.00000000001,0.0,0.0,0.0,0.0,0.0,0.0,8795060.197393827,7220.361000000001,11514593.530727161,optimal,appsi_highs,local,optimized
S6,PV+BESS under tight grid connection,R2,"Internal depot roofs, medium",PZ001,Las Mercedes,1404.0,16.144793662568954,16.144793662568954,15.817376783921741,8.342470556811492,23421.499469772833,1404.0,23478.0,0.0,59.74725493544274,59.74725493544274,0.0,33.29974059772998,30.05301588945131,5405241.671045998,4145.605406149792,6828482.2123337295,optimal,appsi_highs,local,optimized
S6,PV+BESS under tight grid connection,R2,"Internal depot roofs, medium",PZ006,Perdomo I,219.375,84.90565407903247,13.999410709803547,13.686612313875395,7.203480165197576,3305.031960330395,219.375,3354.0,0.0,51.80780740256969,51.777396934031906,0.058698621042736716,28.813920660790306,26.004563396363253,712326.9588872673,584.9906569784799,948373.0998182731,optimal,appsi_highs,local,optimized
S6,PV+BESS under tight grid connection,R2,"Internal depot roofs, medium",PZ039,El Refugio,1842.75,176.89707293923104,0.0,3.8294513758860134e-12,0.0,27734.999999999996,1733.437500000001,27735.0,0.0,0.0,0.0,0.0,4.031001448301067e-12,7.275957614183425e-12,5948263.552318767,4909.094999999999,7681701.052318767,optimal,appsi_highs,local,optimized
S6,PV+BESS under tight grid connection,R2,"Internal depot roofs, medium",PZ040,Aeropuerto,1930.5,186.823450319716,0.0,4.513311362069018e-12,7.591588176805276e-14,28955.999999999993,1930.3999999999999,28955.999999999996,0.0,0.0,0.0,0.0,8.123727606279244e-12,7.250223532651034e-12,6242977.05674345,5125.211999999999,8173377.05674345,optimal,appsi_highs,local,optimized
S6,PV+BESS under tight grid connection,R2,"Internal depot roofs, medium",PZ041,Usme,2018.25,29.233544549791347,29.233544549791347,5.265495641843268e-12,0.0,33507.06502870907,1971.0038252181816,33615.25000000001,0.0,108.18497129092972,108.18497129092972,0.0,0.0,5.002220859751105e-12,7419443.460744691,5930.750510081506,9414731.15091492,optimal,appsi_highs,local,optimized
S6,PV+BESS under tight grid connection,R2,"Internal depot roofs, medium",PZ047,Venecia,2588.625,0.0,0.0,-0.0,0.0,34988.5,2332.5666666666675,34988.5,0.0,0.0,0.0,0.0,-3.2195032522777287e-12,-6.826095244605283e-13,7543597.276898338,6192.9645,9876163.943565005,optimal,appsi_highs,local,optimized
S6,PV+BESS under tight grid connection,R2,"Internal depot roofs, medium",PZ048,Venecia,3202.875,0.0,0.0,-0.0,0.0,41628.99999999999,2775.266666666668,41629.0,0.0,0.0,0.0,0.0,-2.2602705590015942e-12,2.889969744993929e-12,8975303.629478281,7368.332999999999,11750570.296144947,optimal,appsi_highs,local,optimized
S6,PV+BESS under tight grid connection,R2,"Internal depot roofs, medium",PZ049,Escritorio IV,6120.0,0.0,0.0,0.0,0.0,38066.49999999999,2537.766666666667,38066.49999999999,0.0,0.0,0.0,0.0,0.0,0.0,8207220.8223001985,6737.770499999998,10744987.488966865,optimal,appsi_highs,local,optimized
S6,PV+BESS under tight grid connection,R2,"Internal depot roofs, medium",PZ050,Usme II,3466.125,424.3185570825893,0.0,-0.0,-1.036019531167661e-12,46654.49999999999,3110.3000000000006,46654.49999999999,0.0,0.0,0.0,0.0,-1.3642420526593924e-12,-1.0816407769453917e-12,10058812.442804161,8257.846499999998,13169112.442804161,optimal,appsi_highs,local,optimized
S6,PV+BESS under tight grid connection,R2,"Internal depot roofs, medium",PZ052,Perdomo,3422.25,184.274143327675,0.0,-0.0,0.0,40793.00000000001,2719.533333333334,40793.00000000001,0.0,0.0,0.0,0.0,0.0,0.0,8795060.197393827,7220.361000000001,11514593.530727161,optimal,appsi_highs,local,optimized
S6,PV+BESS under tight grid connection,R3,"Internal depot roofs, high",PZ001,Las Mercedes,1404.0,22.199091286032314,22.199091286032314,21.748893077892397,11.470897015615805,23400.31177093765,1404.0,23478.0,0.0,82.15247553623377,82.15247553623377,0.0,45.78714332187873,41.32289684799556,5395830.565728852,4141.855183455964,6826286.309999483,optimal,appsi_highs,local,optimized
S6,PV+BESS under tight grid connection,R3,"Internal depot roofs, high",PZ006,Perdomo I,219.375,116.74527435866965,13.999410709803547,13.686612313875395,7.203480165197576,3305.031960330395,219.375,3354.0,0.0,51.80780740256969,51.777396934031906,0.058698621042736716,28.813920660790306,26.004563396363253,712326.9588872673,584.9906569784799,948373.0998182731,optimal,appsi_highs,local,optimized
S6,PV+BESS under tight grid connection,R3,"Internal depot roofs, high",PZ039,El Refugio,1842.75,243.2334752914427,0.0,1.3163739104608172e-12,0.0,27734.999999999996,1733.4375000000007,27735.0,0.0,0.0,0.0,0.0,1.3856567478534919e-12,5.580313988673425e-12,5948263.552318767,4909.094999999999,7681701.052318766,optimal,appsi_highs,local,optimized
S6,PV+BESS under tight grid connection,R3,"Internal depot roofs, high",PZ040,Aeropuerto,1930.5,256.8822441896095,0.0,-0.0,0.0,28955.999999999996,1930.4000000000005,28955.999999999996,0.0,0.0,0.0,0.0,0.0,0.0,6242977.056743451,5125.211999999999,8173377.05674345,optimal,appsi_highs,local,optimized
S6,PV+BESS under tight grid connection,R3,"Internal depot roofs, high",PZ041,Usme,2018.25,40.1961237559631,40.1961237559631,-1.1009672705672289e-11,0.0,33466.49566447496,1968.617392027941,33615.249999999985,0.0,148.75433552502835,148.75433552502835,0.0,0.0,-1.0459189070388675e-11,7410460.217840085,5923.569732612069,9412467.924177084,optimal,appsi_highs,local,optimized
S6,PV+BESS under tight grid connection,R3,"Internal depot roofs, high",PZ047,Venecia,2588.625,0.0,0.0,-0.0,0.0,34988.5,2332.5666666666675,34988.5,0.0,0.0,0.0,0.0,-3.2195032522777287e-12,-6.826095244605283e-13,7543597.276898338,6192.9645,9876163.943565005,optimal,appsi_highs,local,optimized
S6,PV+BESS under tight grid connection,R3,"Internal depot roofs, high",PZ048,Venecia,3202.875,0.0,0.0,-0.0,0.0,41628.99999999999,2775.266666666668,41629.0,0.0,0.0,0.0,0.0,-2.2602705590015942e-12,2.889969744993929e-12,8975303.629478281,7368.332999999999,11750570.296144947,optimal,appsi_highs,local,optimized
S6,PV+BESS under tight grid connection,R3,"Internal depot roofs, high",PZ049,Escritorio IV,6120.0,0.0,0.0,0.0,0.0,38066.49999999999,2537.766666666667,38066.49999999999,0.0,0.0,0.0,0.0,0.0,0.0,8207220.8223001985,6737.770499999998,10744987.488966865,optimal,appsi_highs,local,optimized
S6,PV+BESS under tight grid connection,R3,"Internal depot roofs, high",PZ050,Usme II,3466.125,583.4380159885603,0.0,-0.0,0.0,46654.499999999985,3110.3000000000015,46654.499999999985,0.0,0.0,0.0,0.0,0.0,0.0,10058812.442804161,8257.846499999998,13169112.44280416,optimal,appsi_highs,local,optimized
S6,PV+BESS under tight grid connection,R3,"Internal depot roofs, high",PZ052,Perdomo,3422.25,253.37694707555312,0.0,3.9012348906908306e-12,-0.0,40792.999999999985,2719.5333333333338,40793.0,0.0,0.0,0.0,0.0,1.418406666358512e-11,1.2801120163885572e-11,8795060.197393823,7220.360999999997,11514593.530727157,optimal,appsi_highs,local,optimized
S6,PV+BESS under tight grid connection,R4,"Depot plus nearby roofs, medium",PZ001,Las Mercedes,1404.0,11758.617553739366,534.1313624663507,522.1969005909382,274.8404739952306,21609.680947990462,1404.0,23478.0,0.0,1976.6671132057352,1975.5068368676782,0.058698621042736356,1099.3618959809226,992.1741111227827,4649740.211979699,3824.9135277943114,6689808.358270382,optimal,appsi_highs,local,optimized
S6,PV+BESS under tight grid connection,R4,"Depot plus nearby roofs, medium",PZ006,Perdomo I,219.375,111087.04939402036,13.999410709803547,13.686612313875395,7.203480165197576,3305.031960330395,219.375,3354.0,0.0,51.80780740256969,51.777396934031906,0.058698621042736716,28.813920660790306,26.004563396363253,712326.9588872673,584.9906569784799,948373.0998182731,optimal,appsi_highs,local,optimized
S6,PV+BESS under tight grid connection,R4,"Depot plus nearby roofs, medium",PZ039,El Refugio,1842.75,124334.2906303316,0.0,-0.0,0.0,27735.0,1733.4375000000002,27735.0,0.0,0.0,0.0,0.0,0.0,0.0,5948263.552318767,4909.094999999999,7681701.052318767,optimal,appsi_highs,local,optimized
S6,PV+BESS under tight grid connection,R4,"Depot plus nearby roofs, medium",PZ040,Aeropuerto,1930.5,119487.44511316717,0.0,-0.0,0.0,28955.999999999996,1930.4000000000005,28955.999999999996,0.0,5.048709793414476e-29,5.048709793414476e-29,0.0,3.2562933574557064e-13,2.9388047551037753e-13,6242977.056743451,5125.2119999999995,8173377.05674345,optimal,appsi_highs,local,optimized
S6,PV+BESS under tight grid connection,R4,"Depot plus nearby roofs, medium",PZ041,Usme,2018.25,16029.339424553058,9083.451210471074,-0.0,-8.003024502098731e-12,-1.982670709946793e-11,7.45692658691026e-13,33615.25000000001,0.0,33615.25000000002,33615.25000000002,0.0,-1.0381058540012832e-11,-3.2557144655591193e-12,-3.913251606535029e-09,-3.509327156605823e-12,7545486.0466159675,optimal,appsi_highs,local,optimized
S6,PV+BESS under tight grid connection,R4,"Depot plus nearby roofs, medium",PZ047,Venecia,2588.625,74334.87602402769,0.0,0.0,2.1205198262139674e-12,34988.50000000001,2332.5666666666702,34988.500000000015,0.0,2.120519826213968e-12,4.2410396524279355e-12,-99.99999999999996,9.02644795637647e-12,8.146369280629765e-12,7543597.276898339,6192.964500000001,9876163.943565005,optimal,appsi_highs,local,optimized
S6,PV+BESS under tight grid connection,R4,"Depot plus nearby roofs, medium",PZ048,Venecia,3202.875,75029.31442354406,0.0,-7.580362566606664e-13,0.0,41629.0,2775.266666666668,41629.0,0.0,-7.979329017480699e-13,-7.979329017480699e-13,0.0,-3.431855508616059e-13,-3.097249596525992e-13,8975303.629478283,7368.333,11750570.296144951,optimal,appsi_highs,local,optimized
S6,PV+BESS under tight grid connection,R4,"Depot plus nearby roofs, medium",PZ049,Escritorio IV,6120.0,75817.4076745315,0.0,-1.2065612169869727e-12,0.0,38066.50000000001,2537.7666666666773,38066.50000000001,0.0,-1.2700644389336553e-12,-1.2700644389336553e-12,0.0,-2.1795591407065838e-12,-1.967052124487692e-12,8207220.822300202,6737.7705000000005,10744987.48896687,optimal,appsi_highs,local,optimized
S6,PV+BESS under tight grid connection,R4,"Depot plus nearby roofs, medium",PZ050,Usme II,3466.125,19412.891423495883,0.0,1.647964899463004e-12,0.0,46654.50000000001,3110.3,46654.5,0.0,0.0,0.0,0.0,3.0384956434794576e-12,6.657748683964939e-13,10058812.442804165,8257.8465,13169112.442804165,optimal,appsi_highs,local,optimized
S6,PV+BESS under tight grid connection,R4,"Depot plus nearby roofs, medium",PZ052,Perdomo,3422.25,88506.69713794823,0.0,4.0350155284930696e-12,0.0,40793.0,2719.5333333333347,40793.0,0.0,4.24738476683481e-12,4.24738476683481e-12,0.0,8.340110924812988e-12,7.526950109643722e-12,8795060.197393825,7220.360999999999,11514593.530727161,optimal,appsi_highs,local,optimized
S6,PV+BESS under tight grid connection,R5,Maximum technical roof sensitivity,PZ001,Las Mercedes,1404.0,132473.31964420393,534.1313624663507,522.1969005909382,274.8404739952306,21609.680947990462,1404.0,23478.0,0.0,1976.6671132057352,1975.5068368676782,0.058698621042736356,1099.3618959809226,992.1741111227826,4649740.211979699,3824.9135277943114,6689808.358270382,optimal,appsi_highs,local,optimized
S6,PV+BESS under tight grid connection,R5,Maximum technical roof sensitivity,PZ006,Perdomo I,219.375,541085.818270127,13.999410709803547,13.686612313875395,7.203480165197576,3305.031960330395,219.375,3354.0,0.0,51.80780740256969,51.777396934031906,0.058698621042736716,28.813920660790306,26.004563396363253,712326.9588872673,584.9906569784799,948373.0998182731,optimal,appsi_highs,local,optimized
S6,PV+BESS under tight grid connection,R5,Maximum technical roof sensitivity,PZ039,El Refugio,1842.75,601641.0469773205,0.0,-0.0,-9.175798268878692e-13,27735.0,1733.4375000000002,27735.0,0.0,-2.0194839173657902e-28,-2.0194839173657902e-28,0.0,0.0,0.0,5948263.552318767,4909.094999999999,7681701.052318767,optimal,appsi_highs,local,optimized
S6,PV+BESS under tight grid connection,R5,Maximum technical roof sensitivity,PZ040,Aeropuerto,1930.5,686081.6706431215,0.0,-0.0,-1.2946324852867078e-12,28955.999999999985,1930.4000000000003,28955.99999999999,0.0,1.179274470877522e-12,-2.0194839173657902e-28,100.00000000000001,-3.859054042771975e-12,2.4661469330306486e-14,6242977.0567434495,5125.211999999998,8173377.0567434495,optimal,appsi_highs,local,optimized
S6,PV+BESS under tight grid connection,R5,Maximum technical roof sensitivity,PZ041,Usme,2018.25,32364.24182957695,9083.45121047107,0.0,-1.6514921159069127e-12,7.912705139396029e-14,9.886217531668885e-13,33615.25,0.0,33615.25,33615.25,0.0,9.886217531668885e-13,1.9216615556970847e-12,2.785373578237793e-11,1.400548809673097e-14,7545486.046615968,optimal,appsi_highs,local,optimized
S6,PV+BESS under tight grid connection,R5,Maximum technical roof sensitivity,PZ047,Venecia,2588.625,331848.57081349957,0.0,0.0,1.336509480930093e-12,34988.5,2332.566666666669,34988.5,0.0,2.673018961860186e-12,2.673018961860186e-12,0.0,5.152631489707029e-12,4.650249919460594e-12,7543597.2768983375,6192.964499999999,9876163.943565004,optimal,appsi_highs,local,optimized
S6,PV+BESS under tight grid connection,R5,Maximum technical roof sensitivity,PZ048,Venecia,3202.875,340962.32266664394,0.0,-0.0,2.8242761571513366e-12,41629.0,2775.266666666667,41629.0,0.0,-2.8242761571513362e-12,4.0389678347315804e-28,0.0,-4.238849960479088e-13,2.1132174814744516e-13,8975303.629478281,7368.332999999999,11750570.29614495,optimal,appsi_highs,local,optimized
S6,PV+BESS under tight grid connection,R5,Maximum technical roof sensitivity,PZ049,Escritorio IV,6120.0,332936.84770568216,0.0,-4.521197256735333e-12,0.0,38066.50000000001,2537.766666666668,38066.5,0.0,-4.759155007089825e-12,-4.759155007089825e-12,0.0,-8.062002896602135e-12,-7.275957614183426e-12,8207220.822300202,6737.7705000000005,10744987.488966867,optimal,appsi_highs,local,optimized
S6,PV+BESS under tight grid connection,R5,Maximum technical roof sensitivity,PZ050,Usme II,3466.125,43143.00300092166,0.0,-3.456079866737127e-12,0.0,46654.499999999985,3110.3000000000025,46654.499999999985,0.0,-3.6379788070917125e-12,-3.6379788070917125e-12,0.0,-7.275957614183426e-12,-6.566551746800542e-12,10058812.442804161,8257.846499999998,13169112.44280416,optimal,appsi_highs,local,optimized
S6,PV+BESS under tight grid connection,R5,Maximum technical roof sensitivity,PZ052,Perdomo,3422.25,395390.468579418,0.0,4.0350155284930696e-12,0.0,40793.0,2719.5333333333347,40793.0,0.0,4.24738476683481e-12,4.24738476683481e-12,0.0,8.340110924812988e-12,7.526950109643722e-12,8795060.197393825,7220.360999999999,11514593.530727161,optimal,appsi_highs,local,optimized
S7,Fleet expansion 2026-2035,R1,"Internal depot roofs, conservative",PZ001,Las Mercedes,3120.0,10.090496039105595,0.0,-0.0,0.0,35217.0,2347.8,35217.0,0.0,0.0,0.0,0.0,0.0,0.0,7592862.37765348,6233.409,9940662.37765348,optimal,appsi_highs,local,optimized
S7,Fleet expansion 2026-2035,R1,"Internal depot roofs, conservative",PZ006,Perdomo I,487.5,53.06603379939529,0.0,-0.0,0.0,5031.0,335.40000000000003,5031.0,0.0,0.0,0.0,0.0,0.0,0.0,1084694.6253790685,890.487,1420094.6253790685,optimal,appsi_highs,local,optimized
S7,Fleet expansion 2026-2035,R1,"Internal depot roofs, conservative",PZ039,El Refugio,4095.0,110.5606705870194,0.0,-0.0,0.0,41602.5,2600.1562500000005,41602.5,0.0,0.0,0.0,0.0,0.0,0.0,8922395.32847815,7363.6425,11522551.57847815,optimal,appsi_highs,local,optimized
S7,Fleet expansion 2026-2035,R1,"Internal depot roofs, conservative",PZ040,Aeropuerto,4290.0,116.76465644982248,0.0,-0.0,0.0,43434.000000000015,2895.600000000001,43434.000000000015,0.0,0.0,0.0,0.0,0.0,0.0,9364465.58511518,7687.818000000001,12260065.585115181,optimal,appsi_highs,local,optimized
S7,Fleet expansion 2026-2035,R1,"Internal depot roofs, conservative",PZ041,Usme,4485.0,18.27096534361959,18.27096534361959,-0.0,0.0,50355.25939294316,2962.0740819378334,50422.874999999985,0.0,67.61560705683107,67.61560705683107,0.0,0.0,0.0,11150126.091227774,8912.880912550938,14127377.588760635,optimal,appsi_highs,local,optimized
S7,Fleet expansion 2026-2035,R1,"Internal depot roofs, conservative",PZ047,Venecia,5752.5,0.0,0.0,0.0,0.0,52482.750000000015,3498.8500000000017,52482.750000000015,0.0,0.0,0.0,0.0,-5.7526651955408366e-12,-8.62153681779887e-12,11315395.91534751,9289.446750000001,14814245.915347511,optimal,appsi_highs,local,optimized
S7,Fleet expansion 2026-2035,R1,"Internal depot roofs, conservative",PZ048,Venecia,7117.5,0.0,0.0,0.0,0.0,62443.49999999999,4162.900000000001,62443.50000000001,0.0,0.0,0.0,0.0,-1.50504170529817e-11,-1.3583001390315984e-11,13462955.444217423,11052.499499999998,17625855.44421742,optimal,appsi_highs,local,optimized
S7,Fleet expansion 2026-2035,R1,"Internal depot roofs, conservative",PZ049,Escritorio IV,13600.0,0.0,0.0,0.0,0.0,57099.75,3806.65,57099.75,0.0,0.0,0.0,0.0,0.0,0.0,12310831.233450301,10106.65575,16117481.233450301,optimal,appsi_highs,local,optimized
S7,Fleet expansion 2026-2035,R1,"Internal depot roofs, conservative",PZ050,Usme II,7702.5,265.1990981766183,0.0,-0.0,0.0,69981.75,4665.450000000002,69981.75,0.0,0.0,0.0,0.0,0.0,0.0,15088218.664206246,12386.76975,19753668.664206248,optimal,appsi_highs,local,optimized
S7,Fleet expansion 2026-2035,R1,"Internal depot roofs, conservative",PZ052,Perdomo,7605.0,115.17133957979686,0.0,-0.0,-0.0,61189.49999999999,4079.3,61189.49999999999,0.0,0.0,0.0,0.0,0.0,0.0,13192590.296090737,10830.541499999998,17271890.296090737,optimal,appsi_highs,local,optimized
S7,Fleet expansion 2026-2035,R2,"Internal depot roofs, medium",PZ001,Las Mercedes,3120.0,16.144793662568954,0.0,-0.0,0.0,35217.0,2347.8,35217.0,0.0,0.0,0.0,0.0,0.0,0.0,7592862.37765348,6233.409,9940662.37765348,optimal,appsi_highs,local,optimized
S7,Fleet expansion 2026-2035,R2,"Internal depot roofs, medium",PZ006,Perdomo I,487.5,84.90565407903247,0.0,-0.0,0.0,5031.0,335.40000000000003,5031.0,0.0,0.0,0.0,0.0,0.0,0.0,1084694.6253790685,890.487,1420094.6253790685,optimal,appsi_highs,local,optimized
S7,Fleet expansion 2026-2035,R2,"Internal depot roofs, medium",PZ039,El Refugio,4095.0,176.89707293923104,0.0,-0.0,0.0,41602.5,2600.1562500000005,41602.5,0.0,0.0,0.0,0.0,0.0,0.0,8922395.32847815,7363.6425,11522551.57847815,optimal,appsi_highs,local,optimized
S7,Fleet expansion 2026-2035,R2,"Internal depot roofs, medium",PZ040,Aeropuerto,4290.0,186.823450319716,0.0,-0.0,0.0,43434.000000000015,2895.600000000001,43434.000000000015,0.0,0.0,0.0,0.0,0.0,0.0,9364465.58511518,7687.818000000001,12260065.585115181,optimal,appsi_highs,local,optimized
S7,Fleet expansion 2026-2035,R2,"Internal depot roofs, medium",PZ041,Usme,4485.0,29.233544549791347,29.233544549791347,-0.0,0.0,50314.690028709076,2959.6876487475934,50422.87500000001,0.0,108.18497129092972,108.18497129092972,0.0,0.0,0.0,11141142.848323174,8905.700135081506,14125114.362022813,optimal,appsi_highs,local,optimized
S7,Fleet expansion 2026-2035,R2,"Internal depot roofs, medium",PZ047,Venecia,5752.5,0.0,0.0,0.0,0.0,52482.750000000015,3498.8500000000017,52482.750000000015,0.0,0.0,0.0,0.0,-5.7526651955408366e-12,-8.62153681779887e-12,11315395.91534751,9289.446750000001,14814245.915347511,optimal,appsi_highs,local,optimized
S7,Fleet expansion 2026-2035,R2,"Internal depot roofs, medium",PZ048,Venecia,7117.5,0.0,0.0,0.0,0.0,62443.49999999999,4162.900000000001,62443.50000000001,0.0,0.0,0.0,0.0,-1.50504170529817e-11,-1.3583001390315984e-11,13462955.444217423,11052.499499999998,17625855.44421742,optimal,appsi_highs,local,optimized
S7,Fleet expansion 2026-2035,R2,"Internal depot roofs, medium",PZ049,Escritorio IV,13600.0,0.0,0.0,0.0,0.0,57099.75,3806.65,57099.75,0.0,0.0,0.0,0.0,0.0,0.0,12310831.233450301,10106.65575,16117481.233450301,optimal,appsi_highs,local,optimized
S7,Fleet expansion 2026-2035,R2,"Internal depot roofs, medium",PZ050,Usme II,7702.5,424.3185570825893,0.0,-0.0,0.0,69981.75,4665.450000000002,69981.75,0.0,0.0,0.0,0.0,0.0,0.0,15088218.664206246,12386.76975,19753668.664206248,optimal,appsi_highs,local,optimized
S7,Fleet expansion 2026-2035,R2,"Internal depot roofs, medium",PZ052,Perdomo,7605.0,184.274143327675,0.0,-0.0,-0.0,61189.49999999999,4079.3,61189.49999999999,0.0,0.0,0.0,0.0,0.0,0.0,13192590.296090737,10830.541499999998,17271890.296090737,optimal,appsi_highs,local,optimized
S7,Fleet expansion 2026-2035,R3,"Internal depot roofs, high",PZ001,Las Mercedes,3120.0,22.199091286032314,0.0,-0.0,0.0,35217.0,2347.8,35217.0,0.0,0.0,0.0,0.0,0.0,0.0,7592862.37765348,6233.409,9940662.37765348,optimal,appsi_highs,local,optimized
S7,Fleet expansion 2026-2035,R3,"Internal depot roofs, high",PZ006,Perdomo I,487.5,116.74527435866965,0.0,1.795055332446569e-13,-0.0,5031.0,335.4000000000001,5031.0,0.0,0.0,0.0,0.0,-1.3614921828648524e-12,-4.2385894793994796e-13,1084694.6253790685,890.4870000000001,1420094.6253790688,optimal,appsi_highs,local,optimized
S7,Fleet expansion 2026-2035,R3,"Internal depot roofs, high",PZ039,El Refugio,4095.0,243.2334752914427,0.0,-0.0,-0.0,41602.5,2600.1562500000005,41602.5,0.0,0.0,0.0,0.0,0.0,0.0,8922395.32847815,7363.6425,11522551.57847815,optimal,appsi_highs,local,optimized
S7,Fleet expansion 2026-2035,R3,"Internal depot roofs, high",PZ040,Aeropuerto,4290.0,256.8822441896095,0.0,-0.0,0.0,43434.000000000015,2895.600000000001,43434.000000000015,0.0,0.0,0.0,0.0,0.0,0.0,9364465.58511518,7687.818000000001,12260065.585115181,optimal,appsi_highs,local,optimized
S7,Fleet expansion 2026-2035,R3,"Internal depot roofs, high",PZ041,Usme,4485.0,40.1961237559631,40.1961237559631,-0.0,0.0,50274.12066447497,2957.3012155573674,50422.875,0.0,148.75433552502835,148.75433552502835,0.0,0.0,0.0,11132159.60541857,8898.51935761207,14122851.135284983,optimal,appsi_highs,local,optimized
S7,Fleet expansion 2026-2035,R3,"Internal depot roofs, high",PZ047,Venecia,5752.5,0.0,0.0,0.0,0.0,52482.750000000015,3498.8500000000017,52482.750000000015,0.0,0.0,0.0,0.0,-5.7526651955408366e-12,-8.62153681779887e-12,11315395.91534751,9289.446750000001,14814245.915347511,optimal,appsi_highs,local,optimized
S7,Fleet expansion 2026-2035,R3,"Internal depot roofs, high",PZ048,Venecia,7117.5,0.0,0.0,0.0,0.0,62443.49999999999,4162.900000000001,62443.50000000001,0.0,0.0,0.0,0.0,-1.50504170529817e-11,-1.3583001390315984e-11,13462955.444217423,11052.499499999998,17625855.44421742,optimal,appsi_highs,local,optimized
S7,Fleet expansion 2026-2035,R3,"Internal depot roofs, high",PZ049,Escritorio IV,13600.0,0.0,0.0,0.0,0.0,57099.75,3806.65,57099.75,0.0,0.0,0.0,0.0,0.0,0.0,12310831.233450301,10106.65575,16117481.233450301,optimal,appsi_highs,local,optimized
S7,Fleet expansion 2026-2035,R3,"Internal depot roofs, high",PZ050,Usme II,7702.5,583.4380159885603,0.0,-0.0,-0.0,69981.75,4665.450000000001,69981.75,0.0,0.0,0.0,0.0,0.0,0.0,15088218.664206248,12386.769750000001,19753668.664206248,optimal,appsi_highs,local,optimized
S7,Fleet expansion 2026-2035,R3,"Internal depot roofs, high",PZ052,Perdomo,7605.0,253.37694707555312,0.0,-0.0,0.0,61189.499999999985,4079.300000000002,61189.499999999985,0.0,0.0,0.0,0.0,0.0,0.0,13192590.296090737,10830.541499999998,17271890.296090737,optimal,appsi_highs,local,optimized
S7,Fleet expansion 2026-2035,R4,"Depot plus nearby roofs, medium",PZ001,Las Mercedes,3120.0,11758.617553739366,0.0,-0.0,3.268496584496461e-13,35217.0,2347.8000000000025,35217.0,0.0,0.0,0.0,0.0,-8.815170815523745e-13,-1.5825225253788288e-12,7592862.37765348,6233.409,9940662.37765348,optimal,appsi_highs,local,optimized
S7,Fleet expansion 2026-2035,R4,"Depot plus nearby roofs, medium",PZ006,Perdomo I,487.5,111087.04939402036,0.0,5.983517774821896e-14,0.0,5031.000000000001,335.40000000000015,5031.0,0.0,0.0,0.0,0.0,6.298439762970418e-14,1.8271772983524676e-13,1084694.6253790685,890.487,1420094.6253790685,optimal,appsi_highs,local,optimized
